Year,S&P Composite,Dividend,Earnings,CPI,Long Interest Rate,Real Price,Real Dividend,Real Earnings,Cyclically Adjusted PE Ratio
1900-04-30,6.34,0.24,0.48,7.992232066,3.1375,195.19902101401,7.3892373885431,14.778474777086,18.936402033323
1900-05-31,6.04,0.2475,0.48,7.801941983,3.1333333333333,190.49811614063,7.8060072425176,15.138923137004,18.40319701695
1900-06-30,5.86,0.255,0.48,7.706792893,3.1291666666667,187.10284485648,8.1418473444373,15.325830295411,17.992711584304
1900-07-31,5.86,0.2625,0.48,7.801941983,3.125,184.82101996425,8.279098590549,15.138923137004,17.689545468953
1900-08-31,5.94,0.27,0.48,7.706792893,3.1208333333333,189.65714990572,8.6207795411689,15.325830295411,18.069614666784
1900-09-30,5.8,0.2775,0.48,7.801941983,3.1166666666667,182.92865457213,8.7521899385803,15.138923137004,17.341874151225
1900-10-31,6.01,0.285,0.48,7.706792893,3.1125,191.8921668238,9.0997117379005,15.325830295411,18.102398784556
1900-11-30,6.48,0.2925,0.48,7.706792893,3.1083333333333,206.89870898805,9.3391778362663,15.325830295411,19.419584603761
1900-12-31,6.87,0.3,0.48,7.611651901,3.1041666666667,222.09269873178,9.6983711236587,15.517393797854,20.744051160871
1901-01-31,7.07,0.3017,0.4817,7.706792893,3.1,225.73670872616,9.6329229169283,15.380109277708,20.978581834536
1901-02-28,7.25,0.3033,0.4833,7.611651901,3.1066666666667,234.37730215508,9.8050532060189,15.624075880214,21.679149848206
1901-03-31,7.51,0.305,0.485,7.611651901,3.1133333333333,242.78255712892,9.8600106423863,15.679033316582,22.347583950684
1901-04-30,8.14,0.3067,0.4867,7.51650281,3.12,266.48026025284,10.04047860191,15.933162489565,24.409716994827
1901-05-31,7.73,0.3083,0.4883,7.51650281,3.1266666666667,253.05803584207,10.092858014245,15.985541901899,23.064012684864
1901-06-30,8.5,0.31,0.49,7.51650281,3.1333333333333,278.26562802815,10.14851113985,16.041195027505,25.23846620596
1901-07-31,7.93,0.3117,0.4917,7.611651901,3.14,256.36027670204,10.076607597481,15.895630271677,23.144848553708
1901-08-31,8.04,0.3133,0.4933,7.706792893,3.1466666666667,256.70765744814,10.003297149067,15.750483509847,23.077177713844
1901-09-30,8.0,0.315,0.495,7.801941983,3.1533333333333,252.31538561673,9.9349183086587,15.612014485035,22.59046831686
1901-10-31,7.91,0.3167,0.4967,7.801941983,3.16,249.47683752854,9.9885353281023,15.665631504479,22.252901618409
1901-11-30,8.08,0.3183,0.4983,7.897091074,3.1666666666667,251.76808540881,9.9180422754486,15.526737247427,22.375074777653
1901-12-31,7.95,0.32,0.5,7.992232066,3.1733333333333,244.76848849549,9.8523165180574,15.394244559465,21.68021514103
1902-01-31,8.12,0.3208,0.5108,7.897091074,3.18,253.01446206925,9.9959408167261,15.916229953815,22.340290796034
1902-02-28,8.19,0.3217,0.5217,7.897091074,3.19,255.19562122502,10.023984291586,16.255867593784,22.45995745246
1902-03-31,8.2,0.3225,0.5325,7.897091074,3.2,255.50721539013,10.048911824795,16.592389292103,22.410652288217
1902-04-30,8.48,0.3233,0.5433,7.992232066,3.21,261.08638772852,9.9539185321499,16.727386138314,22.823108698498
1902-05-31,8.46,0.3242,0.5542,8.087381157,3.22,257.40614725425,9.8641930188922,16.862232483251,22.42795449333
1902-06-30,8.41,0.325,0.565,8.18251405,3.23,252.90982390675,9.773566322199,16.990969144746,21.963742295515
1902-07-31,8.6,0.3258,0.5758,8.18251405,3.24,258.62360114127,9.7976243316075,17.315752271761,22.385686589401
1902-08-31,8.83,0.3267,0.5867,8.087381157,3.25,268.66386291431,9.940258665244,17.851085885824,23.168671834093
1902-09-30,8.85,0.3275,0.5975,8.18251405,3.26,266.14172908142,9.8487476016005,17.968325776966,22.856566381954
1902-10-31,8.57,0.3283,0.6083,8.753424793,3.27,240.91246996106,9.2288872681698,17.100006473432,20.60442540186
1902-11-30,8.24,0.3292,0.6192,8.467928926,3.28,239.44538478286,9.5661918289464,17.993274545819,20.408541255072
1902-12-31,8.05,0.33,0.63,8.563094215,3.29,231.32449413322,9.4828674613619,18.1036560626,19.633232126824
1903-01-31,8.46,0.3317,0.6217,8.658259504,3.3,240.43419165691,9.4269528809216,17.668786873889,20.318132053828
1903-02-28,8.41,0.3333,0.6133,8.658259504,3.3083333333333,239.01318579605,9.472425068469,17.430057889265,20.107051517553
1903-03-31,8.08,0.335,0.605,8.372844628,3.3166666666667,237.46236653563,9.8452837610687,17.780288583423,19.884560384873
1903-04-30,7.75,0.3367,0.5967,8.372844628,3.325,227.76402730831,9.8952449025428,17.536360657402,18.980022601826
1903-05-31,7.6,0.3383,0.5883,8.18251405,3.3333333333333,228.55108938065,10.173530728615,17.691658668768,18.95485872304
1903-06-30,7.18,0.34,0.58,8.18251405,3.3416666666667,215.9206344412,10.224653998608,17.442056821155,17.818551722969
